train_acc,train_loss,val_acc,val_loss,curr_epoch
0.6697118615591398,0.92405736,0.7365579044117647,0.7413453,0
0.7620057683691756,0.679791,0.7388556985294118,0.7123663,1
0.7872703853046594,0.60258543,0.7579044117647059,0.68032354,2
0.8071166554659498,0.5522528,0.787109375,0.6138389,3
0.8181073588709677,0.51773804,0.7723115808823529,0.6598946,4
0.8292590725806451,0.4855245,0.7870634191176471,0.63047105,5
0.8379816308243728,0.46480212,0.787890625,0.62832844,6
0.8452690972222223,0.4390911,0.7948759191176471,0.5975982,7
0.8512124775985663,0.42782295,0.7998621323529412,0.6148236,8
0.8605860775089605,0.40194726,0.7948759191176471,0.6028227,9
0.863302251344086,0.38798374,0.8118795955882353,0.5944379,10
0.8672015008960573,0.37558994,0.8068933823529412,0.6192047,11
0.8721578181003584,0.3637715,0.8008731617647058,0.60178983,12
0.8768201164874552,0.35052308,0.8131433823529411,0.5687293,13
0.8759030577956989,0.34401736,0.8116727941176471,0.6151555,14
0.8808313732078853,0.33432683,0.8180147058823529,0.5639463,15
0.8843806003584229,0.32545388,0.8036764705882353,0.62477356,16
0.8897219422043011,0.31205982,0.8234375,0.5835465,17
0.8906600022401433,0.30883247,0.8088465073529412,0.6329102,18
0.8895609318996416,0.3129526,0.7864200367647058,0.74143654,19
0.8933971774193549,0.29646724,0.8220818014705882,0.55319846,20
0.9296524977598567,0.20412686,0.8513786764705882,0.4729097,21
0.9430863575268817,0.16885124,0.8475643382352942,0.46906143,22
0.9457955309139785,0.16029178,0.8524586397058824,0.4790842,23
0.9500518033154122,0.14748,0.8483455882352942,0.500394,24
0.9525019601254481,0.14096259,0.8533777573529411,0.49800175,25
0.954154065860215,0.13493964,0.8509880514705882,0.5076747,26
0.9550431227598567,0.13239805,0.8499540441176471,0.5300118,27
0.9578082997311828,0.12675655,0.8544577205882353,0.52371943,28
0.9586763552867384,0.12305807,0.8506433823529411,0.5147697,29
0.958767361111111,0.120059945,0.8499540441176471,0.52867347,30
0.960230454749104,0.11517168,0.8587545955882353,0.53895056,31
0.9600064404121863,0.11468623,0.8533318014705882,0.5424671,32
0.9629536290322581,0.108633146,0.8580193014705882,0.5403124,33
0.9644027217741935,0.1052428,0.8557215073529412,0.5604494,34
0.9643817204301075,0.10238776,0.8588005514705882,0.55494565,35
0.9649207549283154,0.102082714,0.8509420955882353,0.5676513,36
0.9651797715053764,0.099232815,0.8556755514705883,0.5560158,37
0.9678749439964158,0.093979485,0.8518152573529412,0.5725072,38
0.9692610327060932,0.0924586,0.8552849264705882,0.5734537,39
0.9706261200716846,0.0892722,0.8546415441176471,0.58277583,40
0.9725232414874552,0.081209585,0.8577665441176471,0.5765189,41
0.9740493391577062,0.077089064,0.8561121323529411,0.57640547,42
0.9743013552867384,0.07799663,0.8560661764705882,0.58243793,43
0.9754774305555556,0.075898,0.8591911764705882,0.5820085,44
0.9739163306451613,0.07651748,0.8591911764705882,0.5813674,45
0.9747773857526881,0.07709312,0.8561580882352942,0.5828754,46
0.974889392921147,0.07592515,0.8581112132352942,0.57596934,47
0.9750574036738352,0.07662332,0.8526424632352942,0.58701384,48
0.9747983870967742,0.07603633,0.8592371323529411,0.58249354,49
